  0.1171E-02  0.1160E-02  0.1150E-02  0.1140E-02  0.1132E-02  0.1127E-02
  0.1126E-02  0.1130E-02  0.1146E-02  0.1180E-02  0.1243E-02  0.1347E-02
  0.1500E-02  0.1695E-02  0.1908E-02  0.2093E-02  0.2190E-02  0.2152E-02
  0.1971E-02  0.1690E-02  0.1399E-02  0.1191E-02  0.1114E-02  0.1151E-02
  0.1229E-02  0.1266E-02  0.2518E-02  0.2433E-02  0.2218E-02  0.1964E-02
  0.1772E-02  0.1693E-02  0.1719E-02  0.1792E-02  0.1843E-02  0.1827E-02
  0.1739E-02  0.1603E-02  0.1452E-02  0.1317E-02  0.1215E-02  0.1147E-02
  0.1108E-02  0.1091E-02  0.1086E-02  0.1089E-02  0.1096E-02  0.1106E-02
  0.1118E-02  0.1131E-02  0.1144E-02  0.1157E-02  0.1170E-02  0.1181E-02
  0.1191E-02  0.1199E-02  0.1204E-02  0.1207E-02  0.1207E-02  0.1204E-02
  0.1199E-02  0.1191E-02  0.1181E-02  0.1170E-02  0.1157E-02  0.1144E-02
  0.1131E-02  0.1118E-02  0.1106E-02  0.1096E-02  0.1089E-02  0.1086E-02
  0.1091E-02  0.1108E-02  0.1147E-02  0.1215E-02  0.1317E-02  0.1452E-02
  0.1603E-02  0.1739E-02  0.1827E-02  0.1843E-02  0.1792E-02  0.1719E-02
  0.1693E-02  0.1772E-02  0.1964E-02  0.2218E-02  0.2433E-02  0.2518E-02
  0.3919E-02  0.3786E-02  0.3432E-02  0.2960E-02  0.2495E-02  0.2123E-02
  0.1874E-02  0.1724E-02  0.1627E-02  0.1540E-02  0.1443E-02  0.1336E-02
  0.1234E-02  0.1149E-02  0.1089E-02  0.1052E-02  0.1035E-02  0.1032E-02
  0.1038E-02  0.1048E-02  0.1061E-02  0.1076E-02  0.1092E-02  0.1109E-02
  0.1126E-02  0.1142E-02  0.1157E-02  0.1170E-02  0.1182E-02  0.1191E-02
  0.1198E-02  0.1201E-02  0.1201E-02  0.1198E-02  0.1191E-02  0.1182E-02
  0.1170E-02  0.1157E-02  0.1142E-02  0.1126E-02  0.1109E-02  0.1092E-02
  0.1076E-02  0.1061E-02  0.1048E-02  0.1038E-02  0.1032E-02  0.1035E-02
  0.1052E-02  0.1089E-02  0.1149E-02  0.1234E-02  0.1336E-02  0.1443E-02
  0.1540E-02  0.1627E-02  0.1724E-02  0.1874E-02  0.2123E-02  0.2495E-02
  0.2960E-02  0.3432E-02  0.3786E-02  0.3919E-02  0.5038E-02  0.4871E-02
  0.4412E-02  0.3775E-02  0.3098E-02  0.2494E-02  0.2023E-02  0.1691E-02
  0.1469E-02  0.1316E-02  0.1205E-02  0.1118E-02  0.1051E-02  0.1004E-02
  0.9756E-03  0.9639E-03  0.9646E-03  0.9735E-03  0.9876E-03  0.1005E-02
  0.1024E-02  0.1044E-02  0.1064E-02  0.1085E-02  0.1106E-02  0.1125E-02
  0.1143E-02  0.1158E-02  0.1172E-02  0.1183E-02  0.1191E-02  0.1195E-02
  0.1195E-02  0.1191E-02  0.1183E-02  0.1172E-02  0.1158E-02  0.1143E-02
  0.1125E-02  0.1106E-02  0.1085E-02  0.1064E-02  0.1044E-02  0.1024E-02
  0.1005E-02  0.9876E-03  0.9735E-03  0.9646E-03  0.9639E-03  0.9756E-03
  0.1004E-02  0.1051E-02  0.1118E-02  0.1205E-02  0.1316E-02  0.1469E-02
  0.1691E-02  0.2023E-02  0.2494E-02  0.3098E-02  0.3775E-02  0.4412E-02
  0.4871E-02  0.5038E-02  0.5532E-02  0.5351E-02  0.4850E-02  0.4140E-02
  0.3362E-02  0.2638E-02  0.2047E-02  0.1612E-02  0.1318E-02  0.1129E-02
  0.1012E-02  0.9420E-03  0.9017E-03  0.8822E-03  0.8779E-03  0.8844E-03
  0.8981E-03  0.9163E-03  0.9373E-03  0.9602E-03  0.9843E-03  0.1009E-02
  0.1035E-02  0.1060E-02  0.1084E-02  0.1107E-02  0.1128E-02  0.1146E-02
  0.1163E-02  0.1175E-02  0.1184E-02  0.1189E-02  0.1189E-02  0.1184E-02
  0.1175E-02  0.1163E-02  0.1146E-02  0.1128E-02  0.1107E-02  0.1084E-02
  0.1060E-02  0.1035E-02  0.1009E-02  0.9843E-03  0.9602E-03  0.9373E-03
  0.9163E-03  0.8981E-03  0.8844E-03  0.8779E-03  0.8822E-03  0.9017E-03
  0.9420E-03  0.1012E-02  0.1129E-02  0.1318E-02  0.1612E-02  0.2047E-02
  0.2638E-02  0.3362E-02  0.4140E-02  0.4850E-02  0.5351E-02  0.5532E-02
  0.5289E-02  0.5118E-02  0.4642E-02  0.3961E-02  0.3204E-02  0.2488E-02
  0.1892E-02  0.1446E-02  0.1144E-02  0.9579E-03  0.8533E-03  0.8017E-03
  0.7827E-03  0.7832E-03  0.7952E-03  0.8140E-03  0.8366E-03  0.8615E-03
  0.8879E-03  0.9155E-03  0.9442E-03  0.9737E-03  0.1003E-02  0.1033E-02
  0.1061E-02  0.1088E-02  0.1113E-02  0.1135E-02  0.1154E-02  0.1169E-02
  0.1179E-02  0.1185E-02  0.1185E-02  0.1179E-02  0.1169E-02  0.1154E-02
  0.1135E-02  0.1113E-02  0.1088E-02  0.1061E-02  0.1033E-02  0.1003E-02
  0.9737E-03  0.9442E-03  0.9155E-03  0.8879E-03  0.8615E-03  0.8366E-03
  0.8140E-03  0.7952E-03  0.7832E-03  0.7827E-03  0.8017E-03  0.8533E-03
  0.9579E-03  0.1144E-02  0.1446E-02  0.1892E-02  0.2488E-02  0.3204E-02
  0.3961E-02  0.4642E-02  0.5118E-02  0.5289E-02  0.4449E-02  0.4307E-02
  0.3910E-02  0.3339E-02  0.2701E-02  0.2094E-02  0.1585E-02  0.1205E-02
  0.9497E-03  0.7976E-03  0.7197E-03  0.6900E-03  0.6888E-03  0.7034E-03
  0.7260E-03  0.7524E-03  0.7806E-03  0.8099E-03  0.8402E-03  0.8716E-03
  0.9041E-03  0.9376E-03  0.9716E-03  0.1005E-02  0.1038E-02  0.1069E-02
  0.1098E-02  0.1124E-02  0.1147E-02  0.1164E-02  0.1177E-02  0.1183E-02
  0.1183E-02  0.1177E-02  0.1164E-02  0.1147E-02  0.1124E-02  0.1098E-02
  0.1069E-02  0.1038E-02  0.1005E-02  0.9716E-03  0.9376E-03  0.9041E-03
  0.8716E-03  0.8402E-03  0.8099E-03  0.7806E-03  0.7524E-03  0.7260E-03
  0.7034E-03  0.6888E-03  0.6900E-03  0.7197E-03  0.7976E-03  0.9497E-03
  0.1205E-02  0.1585E-02  0.2094E-02  0.2701E-02  0.3339E-02  0.3910E-02
  0.4307E-02  0.4449E-02  0.3307E-02  0.3203E-02  0.2911E-02  0.2493E-02
  0.2025E-02  0.1580E-02  0.1209E-02  0.9348E-03  0.7557E-03  0.6551E-03
  0.6110E-03  0.6031E-03  0.6161E-03  0.6399E-03  0.6684E-03  0.6988E-03
  0.7300E-03  0.7619E-03  0.7947E-03  0.8290E-03  0.8648E-03  0.9019E-03
  0.9398E-03  0.9779E-03  0.1015E-02  0.1051E-02  0.1085E-02  0.1116E-02
  0.1142E-02  0.1163E-02  0.1178E-02  0.1185E-02  0.1185E-02  0.1178E-02
  0.1163E-02  0.1142E-02  0.1116E-02  0.1085E-02  0.1051E-02  0.1015E-02
  0.9779E-03  0.9398E-03  0.9019E-03  0.8648E-03  0.8290E-03  0.7947E-03
  0.7619E-03  0.7300E-03  0.6988E-03  0.6684E-03  0.6399E-03  0.6161E-03
  0.6031E-03  0.6110E-03  0.6551E-03  0.7557E-03  0.9348E-03  0.1209E-02
  0.1580E-02  0.2025E-02  0.2493E-02  0.2911E-02  0.3203E-02  0.3307E-02
  0.2174E-02  0.2107E-02  0.1922E-02  0.1656E-02  0.1360E-02  0.1082E-02
  0.8545E-03  0.6915E-03  0.5912E-03  0.5422E-03  0.5295E-03  0.5396E-03
  0.5621E-03  0.5905E-03  0.6212E-03  0.6528E-03  0.6848E-03  0.7177E-03
  0.7521E-03  0.7884E-03  0.8268E-03  0.8670E-03  0.9086E-03  0.9509E-03
  0.9931E-03  0.1034E-02  0.1073E-02  0.1109E-02  0.1141E-02  0.1166E-02
  0.1184E-02  0.1193E-02  0.1193E-02  0.1184E-02  0.1166E-02  0.1141E-02
  0.1109E-02  0.1073E-02  0.1034E-02  0.9931E-03  0.9509E-03  0.9086E-03
  0.8670E-03  0.8268E-03  0.7884E-03  0.7521E-03  0.7177E-03  0.6848E-03
  0.6528E-03  0.6212E-03  0.5905E-03  0.5621E-03  0.5396E-03  0.5295E-03
  0.5422E-03  0.5912E-03  0.6915E-03  0.8545E-03  0.1082E-02  0.1360E-02
  0.1656E-02  0.1922E-02  0.2107E-02  0.2174E-02  0.1272E-02  0.1236E-02
  0.1136E-02  0.9951E-03  0.8408E-03  0.6996E-03  0.5892E-03  0.5162E-03
  0.4787E-03  0.4691E-03  0.4785E-03  0.4991E-03  0.5254E-03  0.5541E-03
  0.5837E-03  0.6139E-03  0.6450E-03  0.6776E-03  0.7125E-03  0.7501E-03
  0.7905E-03  0.8334E-03  0.8785E-03  0.9250E-03  0.9722E-03  0.1019E-02
  0.1065E-02  0.1107E-02  0.1145E-02  0.1176E-02  0.1198E-02  0.1209E-02
  0.1209E-02  0.1198E-02  0.1176E-02  0.1145E-02  0.1107E-02  0.1065E-02
  0.1019E-02  0.9722E-03  0.9250E-03  0.8785E-03  0.8334E-03  0.7905E-03
  0.7501E-03  0.7125E-03  0.6776E-03  0.6450E-03  0.6139E-03  0.5837E-03
  0.5541E-03  0.5254E-03  0.4991E-03  0.4785E-03  0.4691E-03  0.4787E-03
  0.5162E-03  0.5892E-03  0.6996E-03  0.8408E-03  0.9951E-03  0.1136E-02
  0.1236E-02  0.1272E-02  0.6994E-03  0.6844E-03  0.6435E-03  0.5871E-03
  0.5282E-03  0.4785E-03  0.4449E-03  0.4293E-03  0.4296E-03  0.4413E-03
  0.4600E-03  0.4824E-03  0.5062E-03  0.5306E-03  0.5558E-03  0.5823E-03
  0.6107E-03  0.6418E-03  0.6762E-03  0.7143E-03  0.7560E-03  0.8011E-03
  0.8494E-03  0.9003E-03  0.9532E-03  0.1007E-02  0.1061E-02  0.1112E-02
  0.1159E-02  0.1198E-02  0.1226E-02  0.1241E-02  0.1241E-02  0.1226E-02
  0.1198E-02  0.1159E-02  0.1112E-02  0.1061E-02  0.1007E-02  0.9532E-03
  0.9003E-03  0.8494E-03  0.8011E-03  0.7560E-03  0.7143E-03  0.6762E-03
  0.6418E-03  0.6107E-03  0.5823E-03  0.5558E-03  0.5306E-03  0.5062E-03
  0.4824E-03  0.4600E-03  0.4413E-03  0.4296E-03  0.4293E-03  0.4449E-03
  0.4785E-03  0.5282E-03  0.5871E-03  0.6435E-03  0.6844E-03  0.6994E-03
  0.4559E-03  0.4526E-03  0.4440E-03  0.4335E-03  0.4251E-03  0.4217E-03
  0.4248E-03  0.4335E-03  0.4462E-03  0.4607E-03  0.4757E-03  0.4905E-03
  0.5053E-03  0.5208E-03  0.5381E-03  0.5582E-03  0.5820E-03  0.6101E-03
  0.6429E-03  0.6805E-03  0.7229E-03  0.7699E-03  0.8215E-03  0.8773E-03
  0.9371E-03  0.1000E-02  0.1065E-02  0.1129E-02  0.1189E-02  0.1241E-02
  0.1278E-02  0.1298E-02  0.1298E-02  0.1278E-02  0.1241E-02  0.1189E-02
  0.1129E-02  0.1065E-02  0.1000E-02  0.9371E-03  0.8773E-03  0.8215E-03
  0.7699E-03  0.7229E-03  0.6805E-03  0.6429E-03  0.6101E-03  0.5820E-03
  0.5582E-03  0.5381E-03  0.5208E-03  0.5053E-03  0.4905E-03  0.4757E-03
  0.4607E-03  0.4462E-03  0.4335E-03  0.4248E-03  0.4217E-03  0.4251E-03
  0.4335E-03  0.4440E-03  0.4526E-03  0.4559E-03  0.4926E-03  0.4934E-03
  0.4958E-03  0.4998E-03  0.5054E-03  0.5118E-03  0.5182E-03  0.5235E-03
  0.5268E-03  0.5278E-03  0.5269E-03  0.5253E-03  0.5243E-03  0.5258E-03
  0.5312E-03  0.5419E-03  0.5587E-03  0.5820E-03  0.6119E-03  0.6482E-03
  0.6907E-03  0.7396E-03  0.7948E-03  0.8569E-03  0.9259E-03  0.1002E-02
  0.1083E-02  0.1166E-02  0.1247E-02  0.1317E-02  0.1370E-02  0.1399E-02
  0.1399E-02  0.1370E-02  0.1317E-02  0.1247E-02  0.1166E-02  0.1083E-02
  0.1002E-02  0.9259E-03  0.8569E-03  0.7948E-03  0.7396E-03  0.6907E-03
  0.6482E-03  0.6119E-03  0.5820E-03  0.5587E-03  0.5419E-03  0.5312E-03
  0.5258E-03  0.5243E-03  0.5253E-03  0.5269E-03  0.5278E-03  0.5268E-03
  0.5235E-03  0.5182E-03  0.5118E-03  0.5054E-03  0.4998E-03  0.4958E-03
  0.4934E-03  0.4926E-03  0.7591E-03  0.7583E-03  0.7558E-03  0.7510E-03
  0.7430E-03  0.7311E-03  0.7149E-03  0.6944E-03  0.6702E-03  0.6433E-03
  0.6154E-03  0.5885E-03  0.5648E-03  0.5465E-03  0.5356E-03  0.5334E-03
  0.5406E-03  0.5572E-03  0.5827E-03  0.6168E-03  0.6592E-03  0.7100E-03
  0.7702E-03  0.8406E-03  0.9225E-03  0.1016E-02  0.1121E-02  0.1233E-02
  0.1345E-02  0.1445E-02  0.1522E-02  0.1564E-02  0.1564E-02  0.1522E-02
  0.1445E-02  0.1345E-02  0.1233E-02  0.1121E-02  0.1016E-02  0.9225E-03
  0.8406E-03  0.7702E-03  0.7100E-03  0.6592E-03  0.6168E-03  0.5827E-03
  0.5572E-03  0.5406E-03  0.5334E-03  0.5356E-03  0.5465E-03  0.5648E-03
  0.5885E-03  0.6154E-03  0.6433E-03  0.6702E-03  0.6944E-03  0.7149E-03
  0.7311E-03  0.7430E-03  0.7510E-03  0.7558E-03  0.7583E-03  0.7591E-03
  0.1231E-02  0.1225E-02  0.1205E-02  0.1172E-02  0.1128E-02  0.1075E-02
  0.1014E-02  0.9474E-03  0.8787E-03  0.8098E-03  0.7433E-03  0.6817E-03
  0.6276E-03  0.5834E-03  0.5512E-03  0.5323E-03  0.5269E-03  0.5346E-03
  0.5545E-03  0.5859E-03  0.6283E-03  0.6823E-03  0.7492E-03  0.8311E-03
  0.9305E-03  0.1049E-02  0.1187E-02  0.1339E-02  0.1495E-02  0.1639E-02
  0.1751E-02  0.1812E-02  0.1812E-02  0.1751E-02  0.1639E-02  0.1495E-02
  0.1339E-02  0.1187E-02  0.1049E-02  0.9305E-03  0.8311E-03  0.7492E-03
  0.6823E-03  0.6283E-03  0.5859E-03  0.5545E-03  0.5346E-03  0.5269E-03
  0.5323E-03  0.5512E-03  0.5834E-03  0.6276E-03  0.6817E-03  0.7433E-03
  0.8098E-03  0.8787E-03  0.9474E-03  0.1014E-02  0.1075E-02  0.1128E-02
  0.1172E-02  0.1205E-02  0.1225E-02  0.1231E-02  0.1919E-02  0.1902E-02
  0.1853E-02  0.1775E-02  0.1673E-02  0.1554E-02  0.1425E-02  0.1291E-02
  0.1159E-02  0.1031E-02  0.9129E-03  0.8058E-03  0.7126E-03  0.6358E-03
  0.5771E-03  0.5374E-03  0.5165E-03  0.5136E-03  0.5270E-03  0.5558E-03
  0.5995E-03  0.6588E-03  0.7354E-03  0.8324E-03  0.9537E-03  0.1103E-02
  0.1282E-02  0.1486E-02  0.1700E-02  0.1903E-02  0.2062E-02  0.2151E-02
  0.2151E-02  0.2062E-02  0.1903E-02  0.1700E-02  0.1486E-02  0.1282E-02
  0.1103E-02  0.9537E-03  0.8324E-03  0.7354E-03  0.6588E-03  0.5995E-03
  0.5558E-03  0.5270E-03  0.5136E-03  0.5165E-03  0.5374E-03  0.5771E-03
  0.6358E-03  0.7126E-03  0.8058E-03  0.9129E-03  0.1031E-02  0.1159E-02
  0.1291E-02  0.1425E-02  0.1554E-02  0.1673E-02  0.1775E-02  0.1853E-02
  0.1902E-02  0.1919E-02  0.2853E-02  0.2822E-02  0.2731E-02  0.2589E-02
  0.2405E-02  0.2194E-02  0.1968E-02  0.1740E-02  0.1520E-02  0.1314E-02
  0.1127E-02  0.9609E-03  0.8189E-03  0.7021E-03  0.6115E-03  0.5472E-03
  0.5083E-03  0.4932E-03  0.5004E-03  0.5283E-03  0.5762E-03  0.6446E-03
  0.7348E-03  0.8502E-03  0.9957E-03  0.1178E-02  0.1401E-02  0.1661E-02
  0.1944E-02  0.2216E-02  0.2435E-02  0.2558E-02  0.2558E-02  0.2435E-02
  0.2216E-02  0.1944E-02  0.1661E-02  0.1401E-02  0.1178E-02  0.9957E-03
  0.8502E-03  0.7348E-03  0.6446E-03  0.5762E-03  0.5283E-03  0.5004E-03
  0.4932E-03  0.5083E-03  0.5472E-03  0.6115E-03  0.7021E-03  0.8189E-03
  0.9609E-03  0.1127E-02  0.1314E-02  0.1520E-02  0.1740E-02  0.1968E-02
  0.2194E-02  0.2405E-02  0.2589E-02  0.2731E-02  0.2822E-02  0.2853E-02
  0.4064E-02  0.4015E-02  0.3871E-02  0.3645E-02  0.3353E-02  0.3019E-02
  0.2664E-02  0.2310E-02  0.1972E-02  0.1662E-02  0.1386E-02  0.1147E-02
  0.9446E-03  0.7802E-03  0.6523E-03  0.5597E-03  0.5007E-03  0.4733E-03
  0.4758E-03  0.5067E-03  0.5648E-03  0.6488E-03  0.7580E-03  0.8936E-03
  0.1061E-02  0.1268E-02  0.1526E-02  0.1837E-02  0.2184E-02  0.2529E-02
  0.2811E-02  0.2971E-02  0.2971E-02  0.2811E-02  0.2529E-02  0.2184E-02
  0.1837E-02  0.1526E-02  0.1268E-02  0.1061E-02  0.8936E-03  0.7580E-03
  0.6488E-03  0.5648E-03  0.5067E-03  0.4758E-03  0.4733E-03  0.5007E-03
  0.5597E-03  0.6523E-03  0.7802E-03  0.9446E-03  0.1147E-02  0.1386E-02
  0.1662E-02  0.1972E-02  0.2310E-02  0.2664E-02  0.3019E-02  0.3353E-02
  0.3645E-02  0.3871E-02  0.4015E-02  0.4064E-02  0.5546E-02  0.5477E-02
  0.5273E-02  0.4948E-02  0.4528E-02  0.4043E-02  0.3527E-02  0.3011E-02
  0.2523E-02  0.2080E-02  0.1692E-02  0.1361E-02  0.1088E-02  0.8673E-03
  0.6970E-03  0.5730E-03  0.4927E-03  0.4541E-03  0.4560E-03  0.4975E-03
  0.5758E-03  0.6861E-03  0.8218E-03  0.9778E-03  0.1156E-02  0.1368E-02
  0.1634E-02  0.1966E-02  0.2356E-02  0.2758E-02  0.3097E-02  0.3293E-02
  0.3293E-02  0.3097E-02  0.2758E-02  0.2356E-02  0.1966E-02  0.1634E-02
  0.1368E-02  0.1156E-02  0.9778E-03  0.8218E-03  0.6861E-03  0.5758E-03
  0.4975E-03  0.4560E-03  0.4541E-03  0.4927E-03  0.5730E-03  0.6970E-03
  0.8673E-03  0.1088E-02  0.1361E-02  0.1692E-02  0.2080E-02  0.2523E-02
  0.3011E-02  0.3527E-02  0.4043E-02  0.4528E-02  0.4948E-02  0.5273E-02
  0.5477E-02  0.5546E-02  0.7215E-02  0.7128E-02  0.6868E-02  0.6451E-02
  0.5899E-02  0.5250E-02  0.4549E-02  0.3843E-02  0.3174E-02  0.2568E-02
  0.2044E-02  0.1604E-02  0.1245E-02  0.9608E-03  0.7431E-03  0.5853E-03
  0.4836E-03  0.4368E-03  0.4457E-03  0.5097E-03  0.6242E-03  0.7772E-03
  0.9505E-03  0.1126E-02  0.1298E-02  0.1480E-02  0.1705E-02  0.2006E-02
  0.2391E-02  0.2815E-02  0.3190E-02  0.3412E-02  0.3412E-02  0.3190E-02
  0.2815E-02  0.2391E-02  0.2006E-02  0.1705E-02  0.1480E-02  0.1298E-02
  0.1126E-02  0.9505E-03  0.7772E-03  0.6242E-03  0.5097E-03  0.4457E-03
  0.4368E-03  0.4836E-03  0.5853E-03  0.7431E-03  0.9608E-03  0.1245E-02
  0.1604E-02  0.2044E-02  0.2568E-02  0.3174E-02  0.3843E-02  0.4549E-02
  0.5250E-02  0.5899E-02  0.6451E-02  0.6868E-02  0.7128E-02  0.7215E-02
  0.8882E-02  0.8787E-02  0.8501E-02  0.8025E-02  0.7373E-02  0.6577E-02
  0.5693E-02  0.4783E-02  0.3910E-02  0.3119E-02  0.2436E-02  0.1869E-02
  0.1414E-02  0.1058E-02  0.7885E-03  0.5951E-03  0.4734E-03  0.4241E-03
  0.4508E-03  0.5550E-03  0.7283E-03  0.9473E-03  0.1175E-02  0.1371E-02
  0.1514E-02  0.1619E-02  0.1738E-02  0.1936E-02  0.2248E-02  0.2642E-02
  0.3019E-02  0.3250E-02  0.3250E-02  0.3019E-02  0.2642E-02  0.2248E-02
  0.1936E-02  0.1738E-02  0.1619E-02  0.1514E-02  0.1371E-02  0.1175E-02
  0.9473E-03  0.7283E-03  0.5550E-03  0.4508E-03  0.4241E-03  0.4734E-03
  0.5951E-03  0.7885E-03  0.1058E-02  0.1414E-02  0.1869E-02  0.2436E-02
  0.3119E-02  0.3910E-02  0.4783E-02  0.5693E-02  0.6577E-02  0.7373E-02
  0.8025E-02  0.8501E-02  0.8787E-02  0.8882E-02  0.1026E-01  0.1018E-01
  0.9929E-02  0.9473E-02  0.8797E-02  0.7916E-02  0.6885E-02  0.5785E-02
  0.4704E-02  0.3713E-02  0.2857E-02  0.2151E-02  0.1590E-02  0.1156E-02
  0.8312E-03  0.6019E-03  0.4630E-03  0.4188E-03  0.4779E-03  0.6444E-03
  0.9051E-03  0.1220E-02  0.1525E-02  0.1747E-02  0.1841E-02  0.1820E-02
  0.1762E-02  0.1777E-02  0.1940E-02  0.2244E-02  0.2582E-02  0.2804E-02
